season,week,is_final,name,viewers_millions,votes_per_viewer,proportion,proportion_min,proportion_max,proportion_range,proportion_volume,proportion_relative_volume,proportion_relative_volume_root,proportion_volume_reduction,absolute,absolute_min,absolute_max,absolute_range
29,4,False,Jeannie Mai,5.84,0.51,0.072141,0.000527,0.337957,0.337431,2e-16,9.01718386e-08,0.258775,1.0,216608,1581,1014741,1013160
29,5,False,Jesse Metcalfe,6.26,0.51,0.027126,0.002522,0.116457,0.113934,4.9e-15,1.937222941e-07,0.245326,0.765625,87304,8118,374817,366699
29,5,False,Chrishell Stause,6.26,0.51,0.092453,0.001546,0.307962,0.306416,4.9e-15,1.937222941e-07,0.245326,0.765625,297562,4975,991178,986203
29,5,False,Skai Jackson,6.26,0.51,0.078513,0.002743,0.301687,0.298944,4.9e-15,1.937222941e-07,0.245326,0.765625,252695,8829,970983,962154
29,5,False,Justina Machado,6.26,0.51,0.076634,0.001476,0.379644,0.378167,4.9e-15,1.937222941e-07,0.245326,0.765625,246649,4752,1221887,1217135
29,5,False,Veron Davis,6.26,0.51,0.133668,0.00265,0.282661,0.280011,4.9e-15,1.937222941e-07,0.245326,0.765625,430211,8530,909746,901217
29,5,False,Johnny Weir,6.26,0.51,0.072267,0.000378,0.309423,0.309045,4.9e-15,1.937222941e-07,0.245326,0.765625,232593,1216,995882,994665
29,5,False,Nev Schulman,6.26,0.51,0.083382,0.001701,0.407659,0.405958,4.9e-15,1.937222941e-07,0.245326,0.765625,268364,5475,1312055,1306581
29,5,False,AJ McLean,6.26,0.51,0.097918,0.001665,0.364592,0.362927,4.9e-15,1.937222941e-07,0.245326,0.765625,315149,5358,1173442,1168085
29,5,False,Nelly,6.26,0.51,0.086301,0.00143,0.355268,0.353838,4.9e-15,1.937222941e-07,0.245326,0.765625,277761,4604,1143434,1138830
29,5,False,Kaitlyn Bristowe,6.26,0.51,0.072716,0.002497,0.406378,0.403881,4.9e-15,1.937222941e-07,0.245326,0.765625,234036,8036,1307932,1299896
29,5,False,Monica Aldama,6.26,0.51,0.081602,0.001996,0.36903,0.367034,4.9e-15,1.937222941e-07,0.245326,0.765625,262638,6423,1187726,1181303
29,5,False,Jeannie Mai,6.26,0.51,0.09742,0.000527,0.408348,0.407821,4.9e-15,1.937222941e-07,0.245326,0.765625,313546,1695,1314270,1312576
29,6,False,Chrishell Stause,5.75,0.51,0.106413,0.001546,0.424418,0.422873,8.296e-13,3.0103430831e-06,0.280454,1.081194,314588,4569,1254707,1250138
29,6,False,Skai Jackson,5.75,0.51,0.107829,0.002743,0.418144,0.415401,8.296e-13,3.0103430831e-06,0.280454,1.081194,318774,8110,1236157,1228048
29,6,False,Justina Machado,5.75,0.51,0.078591,0.001476,0.419313,0.417836,8.296e-13,3.0103430831e-06,0.280454,1.081194,232338,4364,1239613,1235249
29,6,False,Veron Davis,5.75,0.51,0.026389,0.00265,0.112445,0.109795,8.296e-13,3.0103430831e-06,0.280454,1.081194,78013,7835,332422,324587
29,6,False,Johnny Weir,5.75,0.51,0.112257,0.001036,0.42588,0.424844,8.296e-13,3.0103430831e-06,0.280454,1.081194,331865,3062,1259028,1255967
29,6,False,Nev Schulman,5.75,0.51,0.088433,0.002757,0.476627,0.473871,8.296e-13,3.0103430831e-06,0.280454,1.081194,261434,8149,1409053,1400903
29,6,False,AJ McLean,5.75,0.51,0.087726,0.001665,0.386836,0.385172,8.296e-13,3.0103430831e-06,0.280454,1.081194,259345,4921,1143604,1138683
29,6,False,Nelly,5.75,0.51,0.106632,0.002592,0.381247,0.378655,8.296e-13,3.0103430831e-06,0.280454,1.081194,315236,7664,1127080,1119416
29,6,False,Kaitlyn Bristowe,5.75,0.51,0.092365,0.002497,0.395343,0.392847,8.296e-13,3.0103430831e-06,0.280454,1.081194,273058,7381,1168753,1161372
29,6,False,Monica Aldama,5.75,0.51,0.112129,0.001996,0.35242,0.350424,8.296e-13,3.0103430831e-06,0.280454,1.081194,331487,5900,1041858,1035959
29,6,False,Jeannie Mai,5.75,0.51,0.081237,0.000527,0.19982,0.199294,8.296e-13,3.0103430831e-06,0.280454,1.081194,240162,1556,590729,589172
29,7,False,Chrishell Stause,5.48,0.51,0.10802,0.002545,0.187684,0.185139,4.16639e-11,1.51190137652e-05,0.291334,0.700035,304346,7171,528795,521624
29,7,False,Skai Jackson,5.48,0.51,0.106078,0.002743,0.482316,0.479573,4.16639e-11,1.51190137652e-05,0.291334,0.700035,298872,7729,1358916,1351187
29,7,False,Justina Machado,5.48,0.51,0.109103,0.001476,0.526492,0.525015,4.16639e-11,1.51190137652e-05,0.291334,0.700035,307396,4159,1483380,1479221
29,7,False,Johnny Weir,5.48,0.51,0.105482,0.001036,0.538325,0.53729,4.16639e-11,1.51190137652e-05,0.291334,0.700035,297193,2918,1516721,1513804
29,7,False,Nev Schulman,5.48,0.51,0.109287,0.002757,0.396988,0.394232,4.16639e-11,1.51190137652e-05,0.291334,0.700035,307914,7767,1118507,1110740
29,7,False,AJ McLean,5.48,0.51,0.114352,0.001665,0.408179,0.406514,4.16639e-11,1.51190137652e-05,0.291334,0.700035,322186,4690,1150035,1145345
29,7,False,Nelly,5.48,0.51,0.120313,0.003081,0.493692,0.490611,4.16639e-11,1.51190137652e-05,0.291334,0.700035,338979,8682,1390969,1382287
29,7,False,Kaitlyn Bristowe,5.48,0.51,0.158066,0.016649,0.470786,0.454136,4.16639e-11,1.51190137652e-05,0.291334,0.700035,445347,46909,1326429,1279520
29,7,False,Monica Aldama,5.48,0.51,0.040802,0.001996,0.164688,0.162692,4.16639e-11,1.51190137652e-05,0.291334,0.700035,114958,5623,464005,458382
29,7,False,Jeannie Mai,5.48,0.51,0.028497,0.000888,0.107453,0.106565,4.16639e-11,1.51190137652e-05,0.291334,0.700035,80291,2501,302747,300246
29,8,False,Chrishell Stause,5.55,0.51,0.027287,0.002545,0.119899,0.117354,8.93013104e-08,0.000450078604637,0.332582,0.81014,77864,7262,342127,334865
29,8,False,Skai Jackson,5.55,0.51,0.126928,0.002743,0.752255,0.749512,8.93013104e-08,0.000450078604637,0.332582,0.81014,362185,7828,2146538,2138710
29,8,False,Justina Machado,5.55,0.51,0.10272,0.001476,0.663815,0.662338,8.93013104e-08,0.000450078604637,0.332582,0.81014,293108,4213,1894176,1889963
29,8,False,Johnny Weir,5.55,0.51,0.104358,0.001036,0.686402,0.685367,8.93013104e-08,0.000450078604637,0.332582,0.81014,297783,2955,1958628,1955673
29,8,False,Nev Schulman,5.55,0.51,0.125647,0.002757,0.479064,0.476308,8.93013104e-08,0.000450078604637,0.332582,0.81014,358530,7866,1366995,1359129
29,8,False,AJ McLean,5.55,0.51,0.230301,0.001665,0.428985,0.427321,8.93013104e-08,0.000450078604637,0.332582,0.81014,657157,4750,1224096,1219347
29,8,False,Nelly,5.55,0.51,0.136944,0.003081,0.578643,0.575561,8.93013104e-08,0.000450078604637,0.332582,0.81014,390765,8793,1651140,1642347
29,8,False,Kaitlyn Bristowe,5.55,0.51,0.145815,0.016655,0.598521,0.581866,8.93013104e-08,0.000450078604637,0.332582,0.81014,416080,47525,1707861,1660336
29,9,False,Skai Jackson,5.97,0.51,0.145993,0.002743,0.30387,0.301127,7.777393067e-07,0.0005599723008158,0.287096,0.458945,448113,8420,932701,924280
29,9,False,Justina Machado,5.97,0.51,0.165729,0.001476,0.647677,0.6462,7.777393067e-07,0.0005599723008158,0.287096,0.458945,508691,4532,1987985,1983453
29,9,False,Johnny Weir,5.97,0.51,0.151708,0.001036,0.301753,0.300717,7.777393067e-07,0.0005599723008158,0.287096,0.458945,465655,3179,926203,923024
29,9,False,Nev Schulman,5.97,0.51,0.154799,0.002757,0.491163,0.488406,7.777393067e-07,0.0005599723008158,0.287096,0.458945,475142,8461,1507580,1499119
29,9,False,AJ McLean,5.97,0.51,0.063267,0.001665,0.226975,0.225311,7.777393067e-07,0.0005599723008158,0.287096,0.458945,194193,5109,696679,691570
29,9,False,Nelly,5.97,0.51,0.177825,0.003081,0.526552,0.523471,7.777393067e-07,0.0005599723008158,0.287096,0.458945,545818,9458,1616204,1606746
29,9,False,Kaitlyn Bristowe,5.97,0.51,0.140678,0.016655,0.57,0.553345,7.777393067e-07,0.0005599723008158,0.287096,0.458945,431797,51122,1749563,1698441
29,10,False,Skai Jackson,5.75,0.51,0.074048,0.002743,0.222514,0.21977,0.0001620969572214,0.0194516348665734,0.454769,0.317343,218909,8110,657817,649707
29,10,False,Justina Machado,5.75,0.51,0.181676,0.041707,0.244556,0.202848,0.0001620969572214,0.0194516348665734,0.454769,0.317343,537089,123299,722979,599681
29,10,False,Johnny Weir,5.75,0.51,0.073602,0.007272,0.185709,0.178437,0.0001620969572214,0.0194516348665734,0.454769,0.317343,217588,21500,549013,527513
29,10,False,Nev Schulman,5.75,0.51,0.156576,0.002757,0.327841,0.325084,0.0001620969572214,0.0194516348665734,0.454769,0.317343,462884,8149,969195,961046
29,10,False,Nelly,5.75,0.51,0.353732,0.140927,0.639384,0.498458,0.0001620969572214,0.0194516348665734,0.454769,0.317343,1045737,416621,1890210,1473589
29,10,False,Kaitlyn Bristowe,5.75,0.51,0.160366,0.016655,0.494112,0.477457,0.0001620969572214,0.0194516348665734,0.454769,0.317343,474091,49238,1460742,1411504
29,11,True,Justina Machado,6.41,0.51,0.0813,0.041707,0.212551,0.170844,0.0033639192434415,0.0201835154606493,0.272269,0.603533,267936,137451,700489,563037
29,11,True,Nev Schulman,6.41,0.51,0.14085,0.045314,0.284378,0.239064,0.0033639192434415,0.0201835154606493,0.272269,0.603533,464191,149338,937205,787867
29,11,True,Nelly,6.41,0.51,0.51738,0.293499,0.811237,0.517739,0.0033639192434415,0.0201835154606493,0.272269,0.603533,1705092,967263,2673538,1706275
29,11,True,Kaitlyn Bristowe,6.41,0.51,0.260469,0.087012,0.426734,0.339722,0.0033639192434415,0.0201835154606493,0.272269,0.603533,858411,286758,1406356,1119598
30,2,False,Martin Kove,4.88,0.51,0.022321,0.000813,0.071137,0.070323,0.0,1.0726175e-09,0.228727,0.0,56003,2041,178482,176441
30,2,False,Brian Austin Green,4.88,0.51,0.096665,0.001419,0.403733,0.402313,0.0,1.0726175e-09,0.228727,0.0,242533,3561,1012965,1009403
30,2,False,Melora Hardin,4.88,0.51,0.06706,0.000603,0.357299,0.356696,0.0,1.0726175e-09,0.228727,0.0,168253,1512,896462,894950
30,2,False,Matt James,4.88,0.51,0.075955,0.000527,0.262542,0.262015,0.0,1.0726175e-09,0.228727,0.0,190571,1323,658718,657395
30,2,False,"Mike ""The Miz"" Mizanin",4.88,0.51,0.077564,0.001519,0.322063,0.320544,0.0,1.0726175e-09,0.228727,0.0,194607,3812,808055,804243
30,2,False,Suni Lee,4.88,0.51,0.067104,8e-05,0.290499,0.290418,0.0,1.0726175e-09,0.228727,0.0,168365,201,728860,728659
30,2,False,Iman Shumpert,4.88,0.51,0.07321,0.000826,0.326343,0.325518,0.0,1.0726175e-09,0.228727,0.0,183682,2071,818794,816723
30,2,False,Cody Rigsby,4.88,0.51,0.082015,0.00063,0.33567,0.33504,0.0,1.0726175e-09,0.228727,0.0,205775,1581,842196,840615
30,2,False,Melanie C,4.88,0.51,0.063625,0.00083,0.357378,0.356548,0.0,1.0726175e-09,0.228727,0.0,159635,2082,896659,894577
30,2,False,Jimmie Allen,4.88,0.51,0.065995,5e-05,0.296012,0.295962,0.0,1.0726175e-09,0.228727,0.0,165582,126,742694,742569
30,2,False,Olivia Jade,4.88,0.51,0.065536,0.000492,0.302254,0.301762,0.0,1.0726175e-09,0.228727,0.0,164430,1234,758353,757119
30,2,False,JoJo Siwa,4.88,0.51,0.071065,0.00087,0.273341,0.272471,0.0,1.0726175e-09,0.228727,0.0,178301,2184,685812,683628
30,2,False,Christine Chiu,4.88,0.51,0.041225,0.001099,0.061619,0.06052,0.0,1.0726175e-09,0.228727,0.0,103433,2758,154602,151843
30,2,False,Kenya Moore,4.88,0.51,0.071415,0.000164,0.421215,0.42105,0.0,1.0726175e-09,0.228727,0.0,179181,413,1056827,1056414
30,2,False,Amanda Kloots,4.88,0.51,0.059245,0.00021,0.332628,0.332418,0.0,1.0726175e-09,0.228727,0.0,148645,528,834563,834035
30,3,False,Brian Austin Green,4.74,0.51,0.083052,0.001419,0.192359,0.19094,0.0,4.7086208e-09,0.228799,0.0,202400,3459,468782,465323
30,3,False,Melora Hardin,4.74,0.51,0.06483,0.000603,0.346081,0.345479,0.0,4.7086208e-09,0.228799,0.0,157991,1469,843406,841937
30,3,False,Matt James,4.74,0.51,0.069519,0.005011,0.158364,0.153353,0.0,4.7086208e-09,0.228799,0.0,169419,12211,385936,373725
30,3,False,"Mike ""The Miz"" Mizanin",4.74,0.51,0.064767,0.001519,0.362788,0.361269,0.0,4.7086208e-09,0.228799,0.0,157839,3703,884122,880419
30,3,False,Suni Lee,4.74,0.51,0.078408,0.002658,0.293939,0.291281,0.0,4.7086208e-09,0.228799,0.0,191082,6478,716336,709857
30,3,False,Iman Shumpert,4.74,0.51,0.087872,0.000826,0.281282,0.280456,0.0,4.7086208e-09,0.228799,0.0,214144,2012,685489,683477
30,3,False,Cody Rigsby,4.74,0.51,0.104687,0.002972,0.406807,0.403835,0.0,4.7086208e-09,0.228799,0.0,255124,7243,991396,984153
30,3,False,Melanie C,4.74,0.51,0.081076,0.002366,0.294577,0.29221,0.0,4.7086208e-09,0.228799,0.0,197584,5766,717889,712122
30,3,False,Jimmie Allen,4.74,0.51,0.082019,0.000899,0.36689,0.365991,0.0,4.7086208e-09,0.228799,0.0,199881,2191,894117,891926
30,3,False,Olivia Jade,4.74,0.51,0.0695,0.000492,0.274039,0.273547,0.0,4.7086208e-09,0.228799,0.0,169373,1199,667837,666638
30,3,False,JoJo Siwa,4.74,0.51,0.086316,0.00087,0.344478,0.343607,0.0,4.7086208e-09,0.228799,0.0,210355,2121,839499,837377
30,3,False,Christine Chiu,4.74,0.51,0.006463,0.001099,0.041673,0.040573,0.0,4.7086208e-09,0.228799,0.0,15749,2679,101557,98878
30,3,False,Kenya Moore,4.74,0.51,0.058184,0.000759,0.380905,0.380145,0.0,4.7086208e-09,0.228799,0.0,141796,1850,928271,926421
30,3,False,Amanda Kloots,4.74,0.51,0.063307,0.00021,0.324514,0.324303,0.0,4.7086208e-09,0.228799,0.0,154280,513,790845,790333
30,4,False,Brian Austin Green,4.61,0.51,0.024167,0.001419,0.089992,0.088573,0.0,2.08245591e-08,0.229024,0.0,57281,3364,213298,209933
30,4,False,Melora Hardin,4.61,0.51,0.091914,0.000882,0.351768,0.350886,0.0,2.08245591e-08,0.229024,0.0,217852,2091,833754,831663
30,4,False,Matt James,4.61,0.51,0.017589,0.005011,0.085072,0.080061,0.0,2.08245591e-08,0.229024,0.0,41690,11876,201635,189759
30,4,False,"Mike ""The Miz"" Mizanin",4.61,0.51,0.100844,0.001519,0.278268,0.276749,0.0,2.08245591e-08,0.229024,0.0,239018,3601,659546,655945
30,4,False,Suni Lee,4.61,0.51,0.0856,0.0039,0.335612,0.331712,0.0,2.08245591e-08,0.229024,0.0,202887,9243,795461,786218
30,4,False,Iman Shumpert,4.61,0.51,0.09984,0.008792,0.322955,0.314162,0.0,2.08245591e-08,0.229024,0.0,236638,20840,765461,744621
30,4,False,Cody Rigsby,4.61,0.51,0.10968,0.021676,0.417884,0.396208,0.0,2.08245591e-08,0.229024,0.0,259962,51376,990461,939085
30,4,False,Melanie C,4.61,0.51,0.04094,0.002366,0.069987,0.067621,0.0,2.08245591e-08,0.229024,0.0,97036,5608,165881,160273
30,4,False,Jimmie Allen,4.61,0.51,0.085477,0.000899,0.349712,0.348813,0.0,2.08245591e-08,0.229024,0.0,202596,2131,828880,826749
30,4,False,Olivia Jade,4.61,0.51,0.08837,0.001499,0.315711,0.314212,0.0,2.08245591e-08,0.229024,0.0,209452,3553,748293,744740
30,4,False,JoJo Siwa,4.61,0.51,0.079011,0.001146,0.35997,0.358824,0.0,2.08245591e-08,0.229024,0.0,187270,2717,853194,850477
30,4,False,Kenya Moore,4.61,0.51,0.107631,0.008056,0.422577,0.414521,0.0,2.08245591e-08,0.229024,0.0,255104,19094,1001585,982490
30,4,False,Amanda Kloots,4.61,0.51,0.068937,0.000449,0.366186,0.365738,0.0,2.08245591e-08,0.229024,0.0,163393,1064,867928,866864
30,5,False,Melora Hardin,5.02,0.51,0.071823,0.00511,0.279967,0.274856,2.2202e-12,8.0565101132e-06,0.309467,2.784997,185373,13189,722587,709398
30,5,False,"Mike ""The Miz"" Mizanin",5.02,0.51,0.10483,0.001663,0.453326,0.451663,2.2202e-12,8.0565101132e-06,0.309467,2.784997,270565,4293,1170025,1165732
30,5,False,Suni Lee,5.02,0.51,0.072033,0.006878,0.428033,0.421154,2.2202e-12,8.0565101132e-06,0.309467,2.784997,185915,17753,1104742,1086989
30,5,False,Iman Shumpert,5.02,0.51,0.121645,0.008792,0.47097,0.462177,2.2202e-12,8.0565101132e-06,0.309467,2.784997,313962,22693,1215562,1192869
30,5,False,Cody Rigsby,5.02,0.51,0.123013,0.021679,0.390451,0.368772,2.2202e-12,8.0565101132e-06,0.309467,2.784997,317494,55953,1007744,951791
30,5,False,Melanie C,5.02,0.51,0.007207,0.002366,0.04705,0.044684,2.2202e-12,8.0565101132e-06,0.309467,2.784997,18600,6107,121434,115327
30,5,False,Jimmie Allen,5.02,0.51,0.103058,0.000901,0.452085,0.451184,2.2202e-12,8.0565101132e-06,0.309467,2.784997,265991,2326,1166820,1164495
30,5,False,Olivia Jade,5.02,0.51,0.056522,0.005456,0.299874,0.294418,2.2202e-12,8.0565101132e-06,0.309467,2.784997,145883,14081,773968,759887
30,5,False,JoJo Siwa,5.02,0.51,0.096789,0.001146,0.478787,0.477641,2.2202e-12,8.0565101132e-06,0.309467,2.784997,249809,2959,1235738,1232779
30,5,False,Kenya Moore,5.02,0.51,0.182984,0.008056,0.513363,0.505307,2.2202e-12,8.0565101132e-06,0.309467,2.784997,472278,20792,1324979,1304187
30,5,False,Amanda Kloots,5.02,0.51,0.060096,0.004355,0.399463,0.395108,2.2202e-12,8.0565101132e-06,0.309467,2.784997,155106,11239,1031004,1019765
30,6,False,Melora Hardin,4.86,0.51,0.125591,0.00511,0.327016,0.321906,3.00049e-11,1.08881672807e-05,0.280899,0.648791,313815,12769,817120,804351
30,6,False,"Mike ""The Miz"" Mizanin",4.86,0.51,0.120728,0.002312,0.500376,0.498064,3.00049e-11,1.08881672807e-05,0.280899,0.648791,301664,5777,1250297,1244520
30,6,False,Suni Lee,4.86,0.51,0.090305,0.006878,0.38905,0.382171,3.00049e-11,1.08881672807e-05,0.280899,0.648791,225646,17187,972124,954936
30,6,False,Iman Shumpert,4.86,0.51,0.087568,0.008792,0.518019,0.509227,3.00049e-11,1.08881672807e-05,0.280899,0.648791,218808,21970,1294383,1272413
30,6,False,Cody Rigsby,4.86,0.51,0.125902,0.021679,0.4375,0.415821,3.00049e-11,1.08881672807e-05,0.280899,0.648791,314593,54170,1093188,1039019
30,6,False,Jimmie Allen,4.86,0.51,0.104089,0.000901,0.427457,0.426556,3.00049e-11,1.08881672807e-05,0.280899,0.648791,260089,2252,1068093,1065842
30,6,False,Olivia Jade,4.86,0.51,0.106406,0.005456,0.346924,0.341468,3.00049e-11,1.08881672807e-05,0.280899,0.648791,265879,13632,866863,853231
30,6,False,JoJo Siwa,4.86,0.51,0.094515,0.001926,0.405527,0.403602,3.00049e-11,1.08881672807e-05,0.280899,0.648791,236165,4811,1013296,1008485
30,6,False,Kenya Moore,4.86,0.51,0.052283,0.008056,0.195532,0.187476,3.00049e-11,1.08881672807e-05,0.280899,0.648791,130641,20130,488578,468449
30,6,False,Amanda Kloots,4.86,0.51,0.092614,0.004355,0.406712,0.402358,3.00049e-11,1.08881672807e-05,0.280899,0.648791,231415,10881,1016258,1005377
30,7,False,Melora Hardin,4.79,0.51,0.115813,0.00511,0.451626,0.446516,9.681418e-10,3.90354788224e-05,0.281146,0.615281,285216,12585,1112230,1099645
30,7,False,"Mike ""The Miz"" Mizanin",4.79,0.51,0.053094,0.002312,0.220507,0.218195,9.681418e-10,3.90354788224e-05,0.281146,0.615281,130756,5694,543048,537354
30,7,False,Suni Lee,4.79,0.51,0.109533,0.006878,0.46654,0.459662,9.681418e-10,3.90354788224e-05,0.281146,0.615281,269749,16940,1148961,1132021
30,7,False,Iman Shumpert,4.79,0.51,0.13147,0.008792,0.592395,0.583602,9.681418e-10,3.90354788224e-05,0.281146,0.615281,323774,21653,1458905,1437252
30,7,False,Cody Rigsby,4.79,0.51,0.115631,0.021679,0.488676,0.466997,9.681418e-10,3.90354788224e-05,0.281146,0.615281,284766,53390,1203475,1150085
30,7,False,Jimmie Allen,4.79,0.51,0.141722,0.000901,0.419278,0.418377,9.681418e-10,3.90354788224e-05,0.281146,0.615281,349022,2219,1032567,1030347
30,7,False,Olivia Jade,4.79,0.51,0.12169,0.005456,0.24639,0.240934,9.681418e-10,3.90354788224e-05,0.281146,0.615281,299689,13436,606790,593355
30,7,False,JoJo Siwa,4.79,0.51,0.103873,0.001926,0.590592,0.588667,9.681418e-10,3.90354788224e-05,0.281146,0.615281,255812,4742,1454466,1449724
30,7,False,Amanda Kloots,4.79,0.51,0.107174,0.004355,0.423609,0.419254,9.681418e-10,3.90354788224e-05,0.281146,0.615281,263941,10724,1043232,1032507
30,8,False,Melora Hardin,4.72,0.51,0.110861,0.00511,0.430029,0.424919,3.06099096e-08,0.0001542739445888,0.285411,0.616457,269030,12401,1043567,1031166
30,8,False,Suni Lee,4.72,0.51,0.11501,0.006878,0.229034,0.222155,3.06099096e-08,0.0001542739445888,0.285411,0.616457,279099,16692,555804,539112
30,8,False,Iman Shumpert,4.72,0.51,0.208054,0.02833,0.66967,0.64134,3.06099096e-08,0.0001542739445888,0.285411,0.616457,504892,68749,1625112,1556363
30,8,False,Cody Rigsby,4.72,0.51,0.174134,0.021679,0.571282,0.549603,3.06099096e-08,0.0001542739445888,0.285411,0.616457,422576,52609,1386350,1333740
30,8,False,Jimmie Allen,4.72,0.51,0.068783,0.001418,0.310721,0.309304,3.06099096e-08,0.0001542739445888,0.285411,0.616457,166917,3440,754039,750598
30,8,False,Olivia Jade,4.72,0.51,0.033341,0.005456,0.149269,0.143813,3.06099096e-08,0.0001542739445888,0.285411,0.616457,80910,13239,362236,348997
30,8,False,JoJo Siwa,4.72,0.51,0.143852,0.012105,0.592111,0.580006,3.06099096e-08,0.0001542739445888,0.285411,0.616457,349092,29377,1436897,1407520
30,8,False,Amanda Kloots,4.72,0.51,0.145965,0.004355,0.634877,0.630522,3.06099096e-08,0.0001542739445888,0.285411,0.616457,354220,10568,1540678,1530111
30,9,False,Melora Hardin,4.76,0.51,0.08059,0.00511,0.252693,0.247583,0.0004222991111296,0.0506758933355461,0.550757,0.703214,197436,12519,619067,606547
30,9,False,Suni Lee,4.76,0.51,0.040513,0.006878,0.199158,0.192279,0.0004222991111296,0.0506758933355461,0.550757,0.703214,99252,16851,487911,471060
30,9,False,Iman Shumpert,4.76,0.51,0.158908,0.02833,0.755813,0.727483,0.0004222991111296,0.0506758933355461,0.550757,0.703214,389305,69404,1851644,1782240
30,9,False,Cody Rigsby,4.76,0.51,0.30068,0.061723,0.687278,0.625556,0.0004222991111296,0.0506758933355461,0.550757,0.703214,736628,151213,1683744,1532531
30,9,False,JoJo Siwa,4.76,0.51,0.196649,0.012105,0.4914,0.479295,0.0004222991111296,0.0506758933355461,0.550757,0.703214,481765,29656,1203867,1174210
30,9,False,Amanda Kloots,4.76,0.51,0.222659,0.012964,0.327875,0.314911,0.0004222991111296,0.0506758933355461,0.550757,0.703214,545486,31760,803252,771492
30,10,True,Iman Shumpert,4.81,0.51,0.364437,0.07979,0.84085,0.76106,0.0219865791954195,0.1319194751725169,0.509061,0.815117,901255,197322,2079430,1882108
30,10,True,Cody Rigsby,4.81,0.51,0.379257,0.061724,0.799374,0.73765,0.0219865791954195,0.1319194751725169,0.509061,0.815117,937906,152643,1976857,1824214
30,10,True,JoJo Siwa,4.81,0.51,0.155375,0.012105,0.402284,0.390179,0.0219865791954195,0.1319194751725169,0.509061,0.815117,384243,29937,994851,964914
30,10,True,Amanda Kloots,4.81,0.51,0.100931,0.012964,0.276394,0.26343,0.0219865791954195,0.1319194751725169,0.509061,0.815117,249604,32060,683525,651465
